PointID,PointIDtied,BirdID,Use,Sex,Age,Dispersal,County,Latitude,Longitude,Date,Year,Date5,PerchType5,DetailPerchType5,PerchH5,Water5,WaterType5,Ditch1W5,Ditch1Dbelow5,Ditch2W5,Ditch2Dbelow5,DitchWavg5,DitchDbelowAvg5,WaterBodyArea5,FloodFieldArea5,Water1D5,Water2D5,Water3D5,WaterDavg5,Crops5,CropType5,Tilled5,Burned5,OtherFeatures5,Date11,PerchType11,DetailPerchType11,PerchH11,Water11,WaterType11,Ditch1W11,Ditch1Dbelow11,Ditch2W11,Ditch2Dbelow11,DitchWavg11,DitchDbelowAvg11,WaterBodyArea11,FloodFieldArea11,Water1D11,Water2D11,Water3D11,WaterDavg11,Crops11,CropType11,Tilled11,Burned11,OtherFeatures11,Date100,Wire100,LowWire100,TallWire100,WireAvg100,WoodyPerches100,WoodyAvg100,WoodyTall100,NonnatPerches100,NonnatAvg100,NonnatTall100,TotPerches100,Ditches100,Ditch1W100,Ditch1D100,Ditch2W100,Ditch2D100,Ditch3W100,Ditch3D100,Ditch4W100,Ditch4D100,Ditch5W100,Ditch5D100,DitchWavg100,DitchDavg100,DitchWtot100,DitchDtot100,Grass1W100,Grass1H100,Grass2W100,Grass2H100,Grass3W100,Grass3H100,Grass4W100,Grass4H100,Grass5W100,Grass5H100,Grass6W100,Grass6H100,ShortGrass100,TallGrass100,GrassHdiff250,GrassWavg100,GrassHavg100,GrassWtot100,Notes100,Date250,Wire250,LowWire250,TallWire250,WireAvg250,WoodyPerches250,WoodyAvg250,WoodyTall250,NonnatPerches250,NonnatAvg250,NonnatTall250,TotalPerches250,Ditches250,Ditch1W250,Ditch1D250,Ditch2W250,Ditch2D250,Ditch3W250,Ditch3D250,Ditch4W250,Ditch4D250,Ditch5W250,Ditch5D250,DitchWavg250,DitchDavg250,DitchWtot250,DitchDtot250,Grass1W250,Grass1H250,Grass2W250,Grass2H250,Grass3W250,Grass3H250,Grass4W250,Grass4H250,Grass5W250,Grass5H250,Grass6W250,Grass6H250,ShortGrass250,TallGrass250,GrassHdiff250,GrassWavg250,GrassHavg250,GrassWtot250,Notes250,Data Questions,Corn,Cotton,Rice,Soybean,Fallow/Idle Cropland,Developed,Forested,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Lone Ranger Obs 4,Lone4,Lone,1,M,ASY,0,,35.75784,-90.50314,12/18/2017,2,12/18/2017,wire,utility wire,12,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,1,0,,12/18/2017,wire,utility wire,12,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,1,0,,,280,,,10,0,0,,6,3,3,6,4,2.5,0.6,1,0.5,1,0.5,2.5,1,NA,NA,1.75,0.65,7,2.6,4,0.1,1,0.1,1,0.1,4,0.1,,,NA,NA,,,0,2.5,0.1,10,,,600,,,10,0,0,,7,3,3,7,4,2.5,0.6,1,0.5,1,0.5,2.5,1,NA,NA,1.75,0.65,7,2.6,4,0.1,1,0.1,1,0.1,4,0.1,,,NA,NA,,,0,2.5,0.1,10,,,55800,208800,9000,458100,0,52200,0,7.118254879,26.63605052,1.148105626,58.43857635,0,6.659012629,0
Lone Ranger Ran 4,Lone4,Lone,0,M,ASY,0,,35.75771,-90.5078,12/18/2017,2,12/18/2017,wire,utility wire,12,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,1,0,,12/18/2017,wire,utility wire,12,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,1,0,,,400,,,10,15,11,12,11,3.5,3.5,26,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,1000,,,10,15,11,12,12,3.5,3.5,27,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,0,179100,900,585000,0,14400,0,0,22.97921478,0.115473441,75.05773672,0,1.847575058,0
Lone Ranger Obs 5,Lone5,Lone,1,M,ASY,0,,35.75762,-90.50992,12/29/2017,2,12/29/2017,natural,herbaceous,1.5,1,ditch,3,1.5,NA,NA,3,1.5,,,0.2,NA,NA,0.2,1,soy,0,0,"harvested soy, grass perch",12/29/2017,natural,herbaceous,1.5,1,ditch,3,1.5,NA,NA,3,1.5,,,0.2,NA,NA,0.2,1,soy,0,0,harvested soy and cotton; grass stem,,400,,,10,15,11,12,11,3.5,3.5,26,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,1000,,,10,15,11,12,12,3.5,3.5,27,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,0,208800,900,548100,0,25200,0,0,26.66666667,0.114942529,70,0,3.218390805,0
Lone Ranger Ran 5,Lone5,Lone,0,M,ASY,0,,35.758992,-90.508983,12/29/2017,2,12/29/2017,stubble,cotton stubble,0.4,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,,12/29/2017,stubble,cotton stubble,0.4,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,,,400,,,10,15,11,12,11,3.5,3.5,26,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,1000,,,10,15,11,12,12,3.5,3.5,27,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,0,179100,900,585000,0,14400,0,0,22.97921478,0.115473441,75.05773672,0,1.847575058,0
Lone Ranger Obs 6,Lone6,Lone,1,M,ASY,0,,35.75673,-90.50894,1/9/2018,2,1/9/2018,anthropogenic,post,2.5,0,none,,,NA,NA,0,0,,,,NA,NA,0,0,none,,,traffic sign perch,1/9/2018,anthropogenic,post,2.5,1,ditch,1.5,0.4,NA,NA,1.5,0.4,,,0.4,NA,NA,0.4,1,soy,0,0,traffic sign perch,,400,,,10,15,11,12,11,3.5,3.5,26,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,1000,,,10,15,11,12,12,3.5,3.5,27,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,0,208800,900,548100,0,25200,0,0,26.66666667,0.114942529,70,0,3.218390805,0
Lone Ranger Ran 6,Lone6,Lone,0,M,ASY,0,,35.75606,-90.50845,1/9/2018,2,1/9/2018,stubble,cotton stubble,0.5,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,harvested cotton,1/9/2018,stubble,cotton stubble,0.5,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,harvested cotton,,400,,,10,15,11,12,11,3.5,3.5,26,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,1000,,,10,15,11,12,12,3.5,3.5,27,3,2,1,2.5,1,2.5,1.5,,,NA,NA,2.333333333,1.166666667,7,3.5,5,0.1,5,0.1,1,0.5,,,,,NA,NA,,,0,3.666666667,0.233333333,11,,,0,179100,900,585000,0,14400,0,0,22.97921478,0.115473441,75.05773672,0,1.847575058,0
Lone Ranger Obs 7,Lone7,Lone,1,M,ASY,0,,35.75797,-90.50223,1/20/2018,2,1/20/2018,wire,utility wire,8,1,ditch,0.15,0.5,NA,NA,0.15,0.5,,,0.06,NA,NA,0.06,1,cotton,0,0,"mown roadside grass, ditch mostly frozen",1/20/2018,wire,utility wire,8,1,ditch,0.15,0.5,NA,NA,0.15,0.5,,,0.06,NA,NA,0.06,1,cotton,0,0,"mown roadside grass, ditch mostly frozen",,280,,,10,0,0,,6,3,3,6,4,2.5,0.6,1,0.5,1,0.5,2.5,1,NA,NA,1.75,0.65,7,2.6,4,0.1,1,0.1,1,0.1,4,0.1,,,NA,NA,,,0,2.5,0.1,10,,,600,,,10,0,0,,7,3,3,7,4,2.5,0.6,1,0.5,1,0.5,2.5,1,NA,NA,1.75,0.65,7,2.6,4,0.1,1,0.1,1,0.1,4,0.1,,,NA,NA,,,0,2.5,0.1,10,,,55800,208800,9000,458100,0,52200,0,7.118254879,26.63605052,1.148105626,58.43857635,0,6.659012629,0
Lone Ranger Ran 7,Lone7,Lone,0,M,ASY,0,,35.7585,-90.50252,1/20/2018,2,1/20/2018,stubble,cotton stubble,0.3,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,harvested,1/20/2018,stubble,cotton stubble,0.3,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,harvested,,0,,,0,0,0,,6,3,3,6,4,2.5,0.6,1,0.5,1,0.5,2.5,1,NA,NA,1.75,0.65,7,2.6,4,0.1,1,0.1,1,0.1,4,0.1,,,NA,NA,,,0,2.5,0.1,10,,,200,,,10,0,0,,7,3,3,7,4,2.5,0.6,1,0.5,1,0.5,2.5,1,NA,NA,1.75,0.65,7,2.6,4,0.1,1,0.1,1,0.1,4,0.1,,,NA,NA,,,0,2.5,0.1,10,,,2700,251100,0,484200,0,48600,0,0.343249428,31.9221968,0,61.55606407,0,6.178489703,0
Lone Ranger Obs 8,Lone8,Lone,1,M,ASY,0,,35.75784,-90.50616,1/26/2018,2,1/26/2018,wire,utility wire,8,1,ditch,4,1.2,NA,NA,4,1.2,,,0.01,NA,NA,0.01,1,cotton,0,0,,1/26/2018,wire,utility wire,8,1,ditch,4,1.2,NA,NA,4,1.2,,,0.01,NA,NA,0.01,1,cotton,0,0,,,200,,,10,0,0,,4,3.5,3.5,4,2,2.5,0.5,3,1,,,,,NA,NA,2.75,0.75,5.5,1.5,6,0.2,5,0.1,,,,,,,NA,NA,,,0,5.5,0.15,11,,,500,,,10,0,0,,8,3.5,3.5,8,2,2.5,0.5,3,1,,,,,NA,NA,2.75,0.75,5.5,1.5,6,0.2,5,0.1,,,,,,,NA,NA,,,0,5.5,0.15,11,,,55800,208800,9000,458100,0,52200,0,7.118254879,26.63605052,1.148105626,58.43857635,0,6.659012629,0
Lone Ranger Ran 8,Lone8,Lone,0,M,ASY,0,,35.757098,-90.505284,1/26/2018,2,1/26/2018,stubble,cotton stubble,0.4,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,,1/26/2018,stubble,cotton stubble,0.4,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,0,0,,,200,,,10,0,0,,4,3.5,3.5,4,2,2.5,0.5,3,1,,,,,NA,NA,2.75,0.75,5.5,1.5,6,0.2,5,0.1,,,,,,,NA,NA,,,0,5.5,0.15,11,,,500,,,10,0,0,,8,3.5,3.5,8,2,2.5,0.5,3,1,,,,,NA,NA,2.75,0.75,5.5,1.5,6,0.2,5,0.1,,,,,,,NA,NA,,,0,5.5,0.15,11,,,2700,251100,0,484200,0,48600,0,0.343249428,31.9221968,0,61.55606407,0,6.178489703,0
Lone Ranger Obs 9,Lone9,Lone,1,M,ASY,0,,35.75768,-90.50588,2/5/2018,2,2/5/2018,wire,utility wire,12,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,1,0,dry ditch,2/5/2018,wire,utility wire,12,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,cotton,1,0,dry ditch,,200,,,10,0,0,,4,3.5,3.5,4,2,2.5,0.5,3,1,,,,,NA,NA,2.75,0.75,5.5,1.5,6,0.2,5,0.1,,,,,,,NA,NA,,,0,5.5,0.15,11,,,500,,,10,0,0,,8,3.5,3.5,8,2,2.5,0.5,3,1,,,,,NA,NA,2.75,0.75,5.5,1.5,6,0.2,5,0.1,,,,,,,NA,NA,,,0,5.5,0.15,11,,,55800,208800,9000,458100,0,52200,0,7.118254879,26.63605052,1.148105626,58.43857635,0,6.659012629,0
Lone Ranger Ran 9,Lone9,Lone,0,M,ASY,0,,35.761,-90.50453,2/5/2018,2,2/5/2018,anthropogenic,farm equipment,1,0,none,,,NA,NA,0,0,,,,NA,NA,0,0,none,,,valves of farm equipment,2/5/2018,anthropogenic,farm equipment,1,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,soy,1,0,valves of farm equipment,,0,,,0,0,0,,3,1.5,1.5,3,0,,,,,,,,,NA,NA,0,0,0,0,,,,,,,,,,,NA,NA,,,0,0,0,0,,,0,,,0,0,0,,4,1.5,1.5,4,0,,,,,,,,,NA,NA,0,0,0,0,,,,,,,,,,,NA,NA,,,0,0,0,0,,,2700,251100,0,484200,0,48600,0,0.343249428,31.9221968,0,61.55606407,0,6.178489703,0
Maddy Obs 1,Maddy1,Maddy,1,F,ASY,,,35.69566,-90.83984,10/31/2017,2,10/31/2017,wire,utility wire,8,1,ditch,5,4.8,NA,NA,5,4.8,,,0.2,NA,NA,0.2,0,none,,,,10/31/2017,wire,utility wire,8,1,ditch,5,4.8,NA,NA,5,4.8,,,0.2,NA,NA,0.2,1,rice,1,1,ROW burned on N side of road; 2 small oak trees (~9 m tall) used as perches along road,,200,7,9,8,47,3.8,5,0,0,,47,2,2.5,1.1,4.5,1.3,,,,,NA,NA,3.5,1.2,7,2.4,5.6,0.3,4.9,0.45,,,,,,,NA,NA,0,0.9,0.9,5.25,0.375,10.5,,,720,7.5,8,7.75,52,3.8,5,3,0.6,0.8,55,4,2.5,1.1,4.5,1.3,4.5,1.2,8.6,1.8,NA,NA,5.025,1.35,20.1,5.4,5.6,0.3,4.9,0.45,9.4,0.3,8.8,0.5,,,NA,NA,,,0,7.175,0.3875,28.7,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
Maddy Ran 1,Maddy1,Maddy,0,F,ASY,,,35.69582,-90.83963,10/31/2017,2,10/31/2017,natural,herbaceous,0.5,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,rice,0,1,grass stubble perch,10/31/2017,natural,herbaceous,0.5,0,none,,,NA,NA,0,0,,,,NA,NA,0,1,rice,0,1,grass stubble perch,,275,7.5,8,7.75,12,2.5,5,0,0,,12,3,2.5,1.1,4.5,1.3,8.6,1.8,,,NA,NA,5.2,1.4,15.6,4.2,5.6,0.3,4.9,0.45,8.8,0.5,,,,,NA,NA,0,0.9,0.9,6.433333333,0.416666667,19.3,,,780,7.5,8,7.75,3.8,5,3,0.6,0.8,4,4.4,2.5,1.1,4.5,1.3,4.5,1.2,8.6,1.8,,NA,NA,1.35,5.866666667,5.4,17.6,5.6,0.3,4.9,0.45,9.4,0.3,8.8,0.5,,,NA,NA,,,0,7.175,0.3875,28.7,,,0,0,390600,361800,900,32400,0,0,0,49.71363116,46.04810997,0.114547537,4.12371134,0
Maddy Obs 10,Maddy10,Maddy,1,F,ASY,,,35.69571,-90.84359,1/30/2018,2,1/30/2018,wire,utility wire,6,1,ditch,2.7,0.5,,,2.7,0.5,,,0.04,NA,,0.04,0,none,,,,1/30/2018,wire,utility wire,6,1,ditch,2.7,0.5,,,2.7,0.5,,,0.05,NA,,0.05,1,rice,0,0,low rice stubble,,215,7,9,8,9,0.8,5,0,0,,9,3,2.4,0.5,3.8,1.1,4.5,1.2,,,,,3.566666667,0.933333333,10.7,2.8,3.8,0.22,3.1,0.15,9.4,0.3,,,,,,,,,0,5.433333333,0.223333333,16.3,,,550,7,9,8,32,3.5,12,12,1.5,4.2,44,3,2.3,0.45,3.8,1.1,4.5,1.2,,,,,3.533333333,0.916666667,10.6,2.75,3.9,0.2,3,0.1,9.4,0.3,,,,,,,,,0,5.433333333,0.2,16.3,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
Maddy Ran 10,Maddy10,Maddy,0,F,ASY,,,35.69373,-90.84259,1/30/2018,2,1/30/2018,stubble,rice stubble,0.2,0,none,,,,,0,0,,,,NA,,0,1,rice,0,0,low rice stubble,1/30/2018,stubble,rice stubble,0.2,0,none,,,,,0,0,,,,NA,,0,1,rice,0,0,low rice stubble,,0,,,0,0,0,,0,0,,0,0,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,270,7,9,8,27,3.8,4.5,2,1.2,1.4,29,3,2.6,0.55,5.8,1.3,6.7,1.1,,,,,5.033333333,0.983333333,15.1,2.95,4.4,0.3,4.2,0.2,11.3,0.8,,,,,,,,,0,6.633333333,0.433333333,19.9,,,0,0,390600,361800,900,32400,0,0,0,49.71363116,46.04810997,0.114547537,4.12371134,0
Maddy Obs 11,Maddy11,Maddy,1,F,ASY,,,35.69555,-90.84098,2/20/2018,2,2/20/2018,wire,utility wire,10,1,ditch,2.5,1,,,2.5,1,,,0.3,NA,,0.3,0,none,,,crop at edge of radius,2/20/2018,wire,utility wire,10,1,ditch,2.5,1,,,2.5,1,,,0.3,NA,,0.3,1,soy,0,0,unknown crop ID,,200,7,9,8,37,3.8,5,0,0,,37,2,2.6,0.55,5.8,1.3,,,,,,,4.2,0.925,8.4,1.85,4.4,0.3,4.2,0.2,,,,,,,,,,,0,4.3,0.25,8.6,,,650,7,9,8,50,3.8,5,2,1.2,1.4,52,4,2.6,0.55,5.8,1.3,4.5,1.2,8.6,1.8,,,5.375,1.2125,21.5,4.85,4.4,0.3,4.2,0.2,9.4,0.3,8.8,0.5,,,,,,,0,6.7,0.325,26.8,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
Maddy Ran 11,Maddy11,Maddy,0,F,ASY,,,35.69627,-90.8404,2/20/2018,2,2/20/2018,stubble,crop stubble,0.1,0,none,,,,,0,0,,,,NA,,0,1,rice,0,0,crop ID unknown,2/20/2018,stubble,crop stubble,0.1,0,none,,,,,0,0,,,,NA,,0,1,rice,0,0,crop ID unknown,,0,,,0,0,0,,0,0,,0,0,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,,,660,7.5,8,7.75,50,3.8,5,3,0.6,0.8,53,4,2.5,1.1,4.5,1.3,4.5,1.2,8.6,1.8,,,5.025,1.35,20.1,5.4,5.6,0.3,4.9,0.45,9.4,0.3,8.8,0.5,,,,,,,0,7.175,0.3875,28.7,,,0,0,390600,361800,900,32400,0,0,0,49.71363116,46.04810997,0.114547537,4.12371134,0
Maddy Obs 2,Maddy2,Maddy,1,F,ASY,,,35.69556,-90.84102,1/14/2017,2,1/14/2017,wire,utility wire,7.5,1,ditch,2,1.5,,,2,1.5,,,0.1,NA,,0.1,0,none,,,,1/14/2017,wire,utility wire,7.5,1,ditch,2,1.5,,,2,1.5,,,0.1,NA,,0.1,1,rice,0,0,,,200,7,9,8,37,3.8,5,0,0,,37,2,2.6,0.55,5.8,1.3,,,,,,,4.2,0.925,8.4,1.85,4.4,0.3,4.2,0.2,,,,,,,,,,,0,4.3,0.25,8.6,,,650,7,9,8,50,3.8,5,2,1.2,1.4,52,4,2.6,0.55,5.8,1.3,4.5,1.2,8.6,1.8,,,5.375,1.2125,21.5,4.85,4.4,0.3,4.2,0.2,9.4,0.3,8.8,0.5,,,,,,,0,6.7,0.325,26.8,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
Maddy Ran 2,Maddy2,Maddy,0,F,ASY,,,35.69471,-90.83957,1/14/2017,2,1/14/2017,stubble,crop stubble,0.25,0,none,,,,,0,0,,,,NA,,0,1,soy,0,0,,1/14/2017,stubble,crop stubble,0.25,0,none,,,,,0,0,,,,NA,,0,1,soy,0,0,,,80,7.5,8,7.75,7,2.7,5,0,0,,7,3,2.5,1.1,4.5,1.3,8.2,1.8,,,,,5.066666667,1.4,15.2,4.2,5.6,0.3,4.9,0.45,8.6,0.5,,,,,,,0,0.9,0.9,6.366666667,0.416666667,19.1,,,600,7.5,8,7.75,42,3.8,5,3,0.6,0.8,45,3,2.5,1.1,4.5,1.3,8.2,1.8,,,,,5.066666667,1.4,15.2,4.2,5.6,0.3,4.9,0.45,8.6,0.5,,,,,,,,,0,6.366666667,0.416666667,19.1,,,0,0,390600,361800,900,32400,0,0,0,49.71363116,46.04810997,0.114547537,4.12371134,0
Maddy Obs 3,Maddy3,Maddy,1,F,ASY,,,35.691107,-90.838843,11/21/2017,2,11/21/2017,wire,utility wire,9,0,none,,,,,0,0,,,,NA,,0,0,none,,,,11/21/2017,wire,utility wire,9,0,none,,,,,0,0,,,,NA,,0,1,rice,0,0,rice stalks remaining in field to the N,,0,,,0,2,2.2,4.5,2,0.8,0.8,4,1,8.7,1.8,,,,,,,,,8.7,1.8,8.7,1.8,8.8,0.7,,,,,,,,,,,,,0,8.8,0.7,8.8,,,0,,,0,6,1.8,4.5,2,0.8,0.8,8,2,8.7,1.8,6.7,1.1,,,,,,,7.7,1.45,15.4,2.9,8.8,0.7,11.3,0.8,,,,,,,,,0,1.2,1.2,10.05,0.75,20.1,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
Maddy Ran 3,Maddy3,Maddy,0,F,ASY,,,35.690949,-90.839088,11/21/2017,2,11/21/2017,natural,shrub,0.85,1,ditch,3.7,1.95,,,3.7,1.95,,,0.1,NA,,0.1,1,fallow,1,0,,11/21/2017,natural,shrub,0.85,1,ditch,3.7,1.95,,,3.7,1.95,,,0.1,NA,,0.1,1,fallow,1,0,,,0,,,0,0,0,,2,0.8,0.8,2,1,8.7,1.8,,,,,,,,,8.7,1.8,8.7,1.8,8.8,0.7,,,,,,,,,,,,,0,8.8,0.7,8.8,,,0,,,0,6,1.8,4.5,2,0.8,0.8,8,2,8.7,1.8,6.7,1.1,,,,,,,7.7,1.45,15.4,2.9,8.8,0.7,11.3,0.8,,,,,,,,,0,1.2,0,10.05,0.75,20.1,,,0,0,390600,361800,900,32400,0,0,0,49.71363116,46.04810997,0.114547537,4.12371134,0
Maddy Obs 4,Maddy4,Maddy,1,F,ASY,,,35.69551,-90.83894,11/28/2017,2,11/28/2017,wire,utility wire,12,1,ditch,5,6,,,5,6,,,0.5,NA,,0.5,1,rice,1,0,,11/28/2017,wire,utility wire,12,1,ditch,5,6,,,5,6,,,0.5,NA,,0.5,1,rice,1,0,,,290,7.5,8,7.75,15,2.8,5,1,0.6,0.6,16,3,3.3,1.5,2.4,1.3,8.6,1.8,,,,,4.766666667,1.533333333,14.3,4.6,5.4,0.35,3.3,0.2,8.8,0.5,,,,,,,,,0,5.833333333,0.35,17.5,,,730,7.5,8,7.75,45,3.8,5,3,0.8,1.4,48,3,3.3,1.5,2.4,1.3,8.6,1.8,,,,,4.766666667,1.533333333,14.3,4.6,5.4,0.35,3.3,0.2,8.8,0.5,,,,,,,,,0,5.833333333,0.35,17.5,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
Maddy Ran 4,Maddy4,Maddy,0,F,ASY,,,35.695609,-90.841838,11/28/2017,2,11/28/2017,wire,utility wire,12,0,none,,,,,0,0,,,,NA,,0,1,fallow,1,0,,11/28/2017,wire,utility wire,12,0,none,,,,,0,0,,,,NA,,0,1,fallow,0,0,,,215,7,9,8,39,3.8,4.5,2,1.2,1.4,41,3,2.7,0.55,6.2,1.4,4.5,1.2,,,,,4.466666667,1.05,13.4,3.15,4.8,0.25,4.4,0.25,9.4,0.3,,,,,,,0.1,0.9,0.8,6.2,0.266666667,18.6,,,515,7,9,8,52,3.8,4.5,2,1.2,1.4,54,3,2.6,0.55,5.8,1.3,4.5,1.2,,,,,4.3,1.016666667,12.9,3.05,4.4,0.3,4.2,0.2,9.4,0.3,,,,,,,0.1,0.5,0.4,6,0.266666667,18,,,0,0,390600,361800,900,32400,0,0,0,49.71363116,46.04810997,0.114547537,4.12371134,0
Maddy Obs 5,Maddy5,Maddy,1,F,ASY,,,35.69547,-90.83808,12/9/2017,2,12/9/2017,wire,utility wire,7.75,1,ditch,2.2,1.3,,,2.2,1.3,,,0.2,NA,,0.2,0,none,,,short grasses,12/9/2017,wire,utility wire,7.75,1,ditch,2.2,1.3,,,2.2,1.3,,,0.2,NA,,0.2,0,none,,,short grasses,,300,7.5,8,7.75,11,0.8,0.8,1,0.6,0.6,12,3,3.3,1.5,2.5,1.3,8.2,1.8,,,,,4.666666667,1.533333333,14,4.6,5.4,0.35,3.3,0.2,8.6,0.5,,,,,,,0,1.4,1.4,5.766666667,0.35,17.3,,,750,7.5,8,7.75,26,2.2,5,1,0.6,0.6,27,3,3.3,1.5,2.5,1.3,8.2,1.8,,,,,4.666666667,1.533333333,14,4.6,5.4,0.35,3.3,0.2,8.6,0.5,,,,,,,,,0,5.766666667,0.35,17.3,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
Maddy Ran 5,Maddy5,Maddy,0,F,ASY,,,35.6941,-90.83839,12/9/2017,2,12/9/2017,stubble,rice stubble,0.28,0,none,,,,,0,0,,,,NA,,0,1,rice,0,0,some charred rice but not burned recently,12/9/2017,stubble,rice stubble,0.28,0,none,,,,,0,0,,,,NA,,0,1,rice,0,0,some charred rice but not burned recently,,0,,,0,5,0.8,0.8,0,0,,5,1,8.6,1.8,,,,,,,,,8.6,1.8,8.6,1.8,8.8,0.5,,,,,,,,,,,,,0,8.8,0.5,8.8,,,500,7,9,8,10,0.8,0.8,1,0.6,0.6,11,3,3.3,1.5,2.5,1.3,8.6,1.8,,,,,4.8,1.533333333,14.4,4.6,5.4,0.35,3.3,0.2,8.8,0.5,,,,,,,,,0,5.833333333,0.35,17.5,,,0,0,390600,361800,900,32400,0,0,0,49.71363116,46.04810997,0.114547537,4.12371134,0
Maddy Obs 6,Maddy6,Maddy,1,F,ASY,,,35.695632,-90.839756,12/13/2017,2,12/13/2017,natural,tree,6,1,ditch,4.4,1.8,,,4.4,1.8,,,0.15,NA,,0.15,0,none,,,,12/13/2017,natural,tree,6,1,ditch,5.1,1.4,,,5.1,1.4,,,0.1,NA,,0.1,1,fallow,1,0,,,200,7,9,8,47,3.8,5,0,0,,47,2,2.5,1.1,4.5,1.3,,,,,,,3.5,1.2,7,2.4,5.6,0.3,4.9,0.45,,,,,,,,,,,0,5.25,0.375,10.5,,,720,7.5,8,7.75,52,3.8,5,3,0.6,0.8,55,4,2.5,1.1,4.5,1.3,4.5,1.2,8.6,1.8,,,5.025,1.35,20.1,5.4,5.6,0.3,4.9,0.45,9.4,0.3,8.8,0.5,,,,,,,0,7.175,0.3875,28.7,,,4500,0,342900,279900,103500,53100,0,0.574052813,0,43.74282434,35.70608496,13.2032147,6.773823192,0
