PointID,PointIDtied,BirdID,Use,Sex,Age,Dispersal,County,Latitude,Longitude,Date,Year,Date5,PerchType5,DetailPerchType5,PerchH5,Water5,WaterType5,Ditch1W5,Ditch1Dbelow5,Ditch2W5,Ditch2Dbelow5,DitchWavg5,DitchDbelowAvg5,WaterBodyArea5,FloodFieldArea5,Water1D5,Water2D5,Water3D5,WaterDavg5,Crops5,CropType5,Tilled5,Burned5,OtherFeatures5,Date11,PerchType11,DetailPerchType11,PerchH11,Water11,WaterType11,Ditch1W11,Ditch1Dbelow11,Ditch2W11,Ditch2Dbelow11,DitchWavg11,DitchDbelowAvg11,WaterBodyArea11,FloodFieldArea11,Water1D11,Water2D11,Water3D11,WaterDavg11,Crops11,CropType11,Tilled11,Burned11,OtherFeatures11,Date100,Wire100,LowWire100,TallWire100,WireAvg100,WoodyPerches100,WoodyAvg100,WoodyTall100,NonnatPerches100,NonnatAvg100,NonnatTall100,TotPerches100,Ditches100,Ditch1W100,Ditch1D100,Ditch2W100,Ditch2D100,Ditch3W100,Ditch3D100,Ditch4W100,Ditch4D100,Ditch5W100,Ditch5D100,DitchWavg100,DitchDavg100,DitchWtot100,DitchDtot100,Grass1W100,Grass1H100,Grass2W100,Grass2H100,Grass3W100,Grass3H100,Grass4W100,Grass4H100,Grass5W100,Grass5H100,Grass6W100,Grass6H100,ShortGrass100,TallGrass100,GrassHdiff250,GrassWavg100,GrassHavg100,GrassWtot100,Notes100,Date250,Wire250,LowWire250,TallWire250,WireAvg250,WoodyPerches250,WoodyAvg250,WoodyTall250,NonnatPerches250,NonnatAvg250,NonnatTall250,TotalPerches250,Ditches250,Ditch1W250,Ditch1D250,Ditch2W250,Ditch2D250,Ditch3W250,Ditch3D250,Ditch4W250,Ditch4D250,Ditch5W250,Ditch5D250,DitchWavg250,DitchDavg250,DitchWtot250,DitchDtot250,Grass1W250,Grass1H250,Grass2W250,Grass2H250,Grass3W250,Grass3H250,Grass4W250,Grass4H250,Grass5W250,Grass5H250,Grass6W250,Grass6H250,ShortGrass250,TallGrass250,GrassHdiff250,GrassWavg250,GrassHavg250,GrassWtot250,Notes250,Data Questions,Corn,Cotton,Rice,Soybean,Fallow/Idle Cropland,Developed,Forested,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Pg Obs 2,Pg2,Pg,1,M,SY,,,35.73737,-90.84063,2/10/2017,1,2/10/2017,wire,utility wire,7,1,ditch,3,1,NA,NA,3,1,NA,NA,0.12,NA,NA,0.12,0,none,NA,NA,NA,2/10/2017,wire,utility wire,7,1,ditch,3,1,NA,NA,3,1,NA,NA,0.12,NA,NA,0.12,1,soy,0,0,harvested,,200,NA,NA,8.25,3,1.5,2,3,8.25,8.25,6,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,500,NA,NA,8.25,101,7,9,6,8.25,8.25,107,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,0,0,900,683100,26100,42300,33300,0,0,0.114591583,86.9750114,3.323155903,5.385804395,4.239888566
Pg Ran 2,Pg2,Pg,0,M,SY,,,35.73806,-90.84171,2/10/2017,1,2/10/2017,stubble,soybean stubble,0.05,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,2/10/2017,stubble,soybean stubble,0.05,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,450,NA,NA,8.25,101,7,9,3,8.25,8.25,104,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,0,0,134100,517500,28800,36450,63450,0,0,17.07414585,65.89016015,3.666930652,4.640959106,8.078706592
Pg Obs 3,Pg3,Pg,1,M,SY,,,35.73775,-90.83871,2/16/2017,1,2/16/2017,stubble,soybean stubble,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,semi-tilled,2/16/2017,stubble,soybean stubble,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,semi-tilled,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,355,NA,NA,8.25,20,7,9,4,8.25,8.25,24,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,0,0,900,683100,26100,42300,33300,0,0,0.114591583,86.9750114,3.323155903,5.385804395,4.239888566
Pg Ran 3,Pg3,Pg,0,M,SY,,,35.73878,-90.84065,2/16/2017,1,2/16/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/16/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,1,0,tilled on one side and semi-tilled on other,,200,NA,NA,8.25,0,0,NA,2,8.25,8.25,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,500,NA,NA,8.25,101,7,9.5,30,4,8.25,131,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,0,0,134100,517500,28800,36450,63450,0,0,17.07414585,65.89016015,3.666930652,4.640959106,8.078706592
Pg Obs 4,Pg4,Pg,1,M,SY,,,35.74423,-90.84065,2/23/2017,1,2/23/2017,wire,utility wire,7.25,1,ditch,2.75,1,NA,NA,2.75,1,NA,NA,0.1,NA,NA,0.1,0,none,NA,NA,NA,2/23/2017,wire,utility wire,7.25,1,ditch,2.75,1,NA,NA,2.75,1,NA,NA,0.1,NA,NA,0.1,1,rice,1,0,NA,,200,NA,NA,7,4,2,2.75,4,5.5,7,8,2,2.75,1,0.5,0.2,NA,NA,NA,NA,NA,NA,1.625,0.6,3.25,1.2,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,2,0.5,2,,,500,NA,NA,7,20,2,2.75,7,6,7,27,3,2.75,1,0.5,0.2,8,2,NA,NA,NA,NA,3.75,1.066666667,11.25,3.2,2,0.5,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,,,,5,0.625,10,,,0,0,900,683100,26100,42300,33300,0,0,0.114591583,86.9750114,3.323155903,5.385804395,4.239888566
Pg Ran 4,Pg4,Pg,0,M,SY,,,35.74526,-90.84194,2/23/2017,1,2/23/2017,natural,tree,2,1,ditch,8,2,NA,NA,8,2,NA,NA,0.1,NA,NA,0.1,1,rice,1,0,NA,2/23/2017,natural,tree,2,1,ditch,8,2,NA,NA,8,2,NA,NA,0.1,NA,NA,0.1,1,rice,1,0,NA,,0,NA,NA,0,11,1.75,2.25,0,0,NA,11,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,8,2,8,2,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,8,0.75,8,,,380,NA,NA,7,16,1.75,2.5,6,6,7,22,3,8,2,2.75,1,0.5,0.2,NA,NA,NA,NA,3.75,1.066666667,11.25,3.2,8,0.75,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,5,0.625,10,,,0,0,134100,517500,28800,36450,63450,0,0,17.07414585,65.89016015,3.666930652,4.640959106,8.078706592
Powerline Obs 1,Power1,Power,1,M,SY,,,35.61638,-90.58185,2/9/2017,1,2/9/2017,anthropogenic,utility pole,7.2,1,ditch,2.75,0.25,NA,NA,2.75,0.25,NA,NA,0.1,NA,NA,0.1,1,soy,0,0,NA,2/9/2017,anthropogenic,utility pole,7.2,1,ditch,2.75,0.25,NA,NA,2.75,0.25,NA,NA,0.1,NA,NA,0.1,1,soy,0,0,harvested,,200,NA,NA,7.2,0,0,NA,2,7.2,7.2,2,2,2.25,0.25,3,2.25,NA,NA,NA,NA,NA,NA,2.625,1.25,5.25,2.5,1,0.25,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.25,1.5,,,500,NA,NA,7.2,0,0,NA,7,6,7.2,7,3,2.25,0.25,3,2.25,1.75,0.25,NA,NA,NA,NA,2.333333333,0.916666667,7,2.75,1,0.25,0.5,0.25,3,0.5,NA,NA,NA,NA,NA,NA,,,,1.5,0.333333333,4.5,,,0,85500,0,666900,0,29700,0,0,10.88620037,0,84.9123629,0,3.781522235,0
Powerline Ran 1,Power1,Power,0,M,SY,,,35.616,-90.58132,2/9/2017,1,2/9/2017,stubble,soy stubble,0.15,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,2/9/2017,stubble,soy stubble,0.15,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,180,NA,NA,7.2,0,0,NA,2,7.2,7.2,2,2,2.25,0.25,3,2.25,NA,NA,NA,NA,NA,NA,2.625,1.25,5.25,2.5,1,0.25,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.25,1.5,,,720,NA,NA,7.2,0,0,NA,6,6,7.2,6,3,2.25,0.25,3,2.25,1.75,0.25,NA,NA,NA,NA,2.333333333,0.916666667,7,2.75,1,0.25,0.5,0.25,3,0.5,NA,NA,NA,NA,NA,NA,,,,1.5,0.333333333,4.5,,,0,36000,0,705600,0,39600,900,0,4.583663315,0,89.83980097,0,5.042029646,0.114591583
Powerline Obs 2,Power2,Power,1,M,SY,,,35.61488,-90.58214,2/17/2017,1,2/17/2017,natural,shrub,1.8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,2/17/2017,natural,shrub,1.8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,200,NA,NA,7.2,0,0,NA,3,7.2,7.2,3,3,2.25,0.25,3,2.25,1.75,0.25,NA,NA,NA,NA,2.333333333,0.916666667,7,2.75,1,0.25,0.5,0.25,3,0.5,NA,NA,NA,NA,NA,NA,,,,1.5,0.333333333,4.5,,,500,NA,NA,7.2,0,0,NA,6,7.2,7.2,6,3,2.25,0.25,3,2.25,1.75,0.25,NA,NA,NA,NA,2.333333333,0.916666667,7,2.75,1,0.25,0.5,0.25,3,0.5,NA,NA,NA,NA,NA,NA,,,,1.5,0.333333333,4.5,,,0,85500,0,666900,0,29700,0,0,10.88620037,0,84.9123629,0,3.781522235,0
Powerline Ran 2,Power2,Power,0,M,SY,,,35.61411,-90.58362,2/17/2017,1,2/17/2017,stubble,rice stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,2/17/2017,stubble,rice stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,0,NA,NA,0,0,0,NA,0,0,NA,0,1,1.75,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.75,0.25,1.75,0.25,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.5,3,,,500,NA,NA,7.2,0,0,NA,4,7.2,7.2,4,3,2.25,0.25,3,2.25,1.75,0.25,NA,NA,NA,NA,2.333333333,0.916666667,7,2.75,1,0.25,0.5,0.25,3,0.5,NA,NA,NA,NA,NA,NA,,,,1.5,0.333333333,4.5,,,0,36000,0,705600,0,39600,900,0,4.583663315,0,89.83980097,0,5.042029646,0.114591583
Powerline Obs 3,Power3,Power,1,M,SY,,,35.61556,-90.58186,2/22/2017,1,2/22/2017,wire,utility wire,7.25,1,ditch,2.75,0.25,NA,NA,2.75,0.25,NA,NA,0.03,NA,NA,0.03,1,soy,0,0,NA,2/22/2017,wire,utility wire,7.25,1,ditch,2.75,0.25,NA,NA,2.75,0.25,NA,NA,0.03,NA,NA,0.03,1,soy,0,0,NA,,200,NA,NA,7.2,0,0,NA,2,7.2,7.2,2,3,2.25,0.25,3,2.25,1.75,0.25,NA,NA,NA,NA,2.333333333,0.916666667,7,2.75,1,0.25,0.5,0.25,3,0.5,NA,NA,NA,NA,NA,NA,,,,1.5,0.333333333,4.5,,,500,NA,NA,7.2,0,0,NA,6,7.2,7.2,6,3,2.25,0.25,3,2.25,1.75,0.25,NA,NA,NA,NA,2.333333333,0.916666667,7,2.75,1,0.25,0.5,0.25,3,0.5,NA,NA,NA,NA,NA,NA,,,,1.5,0.333333333,4.5,,,0,85500,0,666900,0,29700,0,0,10.88620037,0,84.9123629,0,3.781522235,0
Powerline Ran 3,Power3,Power,0,M,SY,,,35.61794,-90.58145,2/22/2017,1,2/22/2017,anthropogenic,farm equipment,1.5,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,NA,2/22/2017,anthropogenic,farm equipment,1.5,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,NA,,200,NA,NA,7.2,0,0,NA,4,6,7.2,4,2,2.25,0.25,3,2.25,NA,NA,NA,NA,NA,NA,2.625,1.25,5.25,2.5,1,0.25,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.25,1.5,,,500,NA,NA,7.2,0,0,NA,7,6,7.2,7,2,2.25,0.25,3,2.25,NA,NA,NA,NA,NA,NA,2.625,1.25,5.25,2.5,1,0.25,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.25,1.5,,,0,36000,0,705600,0,39600,900,0,4.583663315,0,89.83980097,0,5.042029646,0.114591583
Ricola Obs 1a,Ricola1,Ricola,1,M,SY,,,35.84476,-90.90416,2/7/2017,1,2/7/2017,wire,utility wire,7.75,1,ditch,5,2.75,NA,NA,5,2.75,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,NA,2/7/2017,wire,utility wire,7.75,1,ditch,5,2.75,NA,NA,5,2.75,NA,NA,0.3,NA,NA,0.3,1,rice,1,0,flat rice,,220,7.5,10,8.75,27,8.5,13.5,17,3,7.5,44,2,8,2.2,7,1.7,NA,NA,NA,NA,NA,NA,7.5,1.95,15,3.9,22,0.2,11,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,16.5,0.175,33,,,520,7.5,10,8.75,29,8.5,13.5,21,3,7.5,50,2,8,2.2,7,1.7,NA,NA,NA,NA,NA,NA,7.5,1.95,15,3.9,22,0.2,11,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,16.5,0.175,33,,,1800,0,415800,301500,8100,57600,1800,0.229183166,0,52.94131128,38.38818026,1.031324246,7.333861303,0.229183166
Ricola Ran 1a,Ricola1,Ricola,0,M,SY,,,35.84474,-90.90398,2/7/2017,1,2/7/2017,natural,tree,4,1,ditch,5,2.75,NA,NA,5,2.75,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,NA,2/7/2017,natural,tree,4,1,ditch,5,2.75,NA,NA,5,2.75,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,NA,,220,7.5,10,8.75,23,8.5,13.5,10,3,7.5,33,2,8,2.2,7,1.7,NA,NA,NA,NA,NA,NA,7.5,1.95,15,3.9,22,0.2,11,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,16.5,0.175,33,,,520,NA,NA,10,31,8.5,13.5,24,3,7.5,55,2,8,2.2,7,1.7,NA,NA,NA,NA,NA,NA,7.5,1.95,15,3.9,22,0.2,11,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,16.5,0.175,33,,,1800,0,414000,300600,8100,57600,1800,0.229183166,0,52.71212812,38.27358868,1.031324246,7.333861303,0.229183166
Rizzette Obs 1,Rizzette1,Rizzette,1,M,SY,0,,35.68,-90.34073,1/17/2017,1,1/17/2017,natural,tree,4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,tree in lawn,1/17/2017,natural,tree,4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,NA,,200,NA,NA,6.7,51,3,20,11,5,8,62,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.625,11,,,640,NA,NA,6.7,101,3,20,15,5,8,116,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,9900,0,54900,593100,14400,108900,4500,1.260507412,0,6.990086555,75.51585311,1.833465326,13.86558153,0.572957914
Rizzette Ran 1,Rizzette1,Rizzette,0,M,SY,0,,35.68692,-90.341,1/17/2017,1,1/17/2017,stubble,soy stubble,0.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,NA,1/17/2017,stubble,soy stubble,0.25,1,ditch,2.9,0.9,NA,NA,2.9,0.9,NA,NA,0.4,NA,NA,0.4,1,soy,0,0,NA,,180,NA,NA,6.7,51,3,4.5,1,8,8,52,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,640,NA,NA,6.7,101,3,20,20,5,8,121,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,1800,900,8100,679500,5400,83700,5400,0.229183166,0.114591583,1.031324246,86.51664506,0.687549497,10.65701721,0.687549497
Rizzette Obs 2,Rizzette2,Rizzette,1,M,SY,0,,35.68594,-90.34138,1/27/2017,1,1/27/2017,wire,utility wire,8.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,1/27/2017,anthropogenic,utility pole,8.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,200,NA,NA,6.7,51,3,20,11,5,8,62,3,1.75,0.5,1.25,0.5,30,5,NA,NA,NA,NA,11,2,33,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,640,NA,NA,6.7,101,3,20,15,5,8,116,3,1.75,0.5,1.25,0.5,30,5,NA,NA,NA,NA,11,2,33,6,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.625,11,,,9900,0,54900,593100,14400,108900,4500,1.260507412,0,6.990086555,75.51585311,1.833465326,13.86558153,0.572957914
Rizzette Ran 2,Rizzette2,Rizzette,0,M,SY,0,,35.68621,-90.34107,1/27/2017,1,1/27/2017,anthropogenic,post,1.85,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,1/27/2017,anthropogenic,post,1.85,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,180,NA,NA,6.7,51,3,4.5,1,8,8,52,3,1.75,0.5,1.25,0.5,30,5,NA,NA,NA,NA,11,2,33,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,630,NA,NA,6.7,101,3,20,20,5,8,121,3,1.75,0.5,1.25,0.5,30,5,NA,NA,NA,NA,11,2,33,6,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.625,11,,,1800,900,8100,679500,5400,83700,5400,0.229183166,0.114591583,1.031324246,86.51664506,0.687549497,10.65701721,0.687549497
Rizzette Obs 3,Rizzette3,Rizzette,1,M,SY,0,,35.68267,-90.34138,2/3/2017,1,2/3/2017,wire,utility wire,9,0,none,2.5,0.7,NA,NA,2.5,0.7,NA,NA,NA,NA,NA,0,1,soy,1,0,"dry ditch, semi-tilled crops with some stubble",2/3/2017,wire,utility wire,9,0,none,2.5,0.7,NA,NA,2.5,0.7,NA,NA,NA,NA,NA,0,1,soy,1,0,"dry ditch, semi-tilled crops with some stubble",,200,NA,NA,7.75,50,3,4,6,6,8,56,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,500,NA,NA,7.75,101,3,4.5,12,6,8,113,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,9900,0,54900,593100,14400,108900,4500,1.260507412,0,6.990086555,75.51585311,1.833465326,13.86558153,0.572957914
Rizzette Ran 3,Rizzette3,Rizzette,0,M,SY,0,,35.68193,-90.34015,2/3/2017,1,2/3/2017,natural,tree,1.5,1,ditch,40,5,NA,NA,40,5,NA,NA,1.25,NA,NA,1.25,1,soy,1,0,NA,2/3/2017,natural,tree,1.5,1,ditch,40,5,NA,NA,40,5,NA,NA,1.25,NA,NA,1.25,1,soy,1,0,NA,,190,NA,NA,7.75,50,3,4,1,8,8,51,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,490,NA,NA,7.75,101,3,4.5,12,6,8,113,3,1.25,0.5,1.25,0.5,30,5,NA,NA,NA,NA,10.83333333,2,32.5,6,3.5,0.5,3,0.5,8,0.75,NA,NA,NA,NA,NA,NA,,,,4.833333333,0.583333333,14.5,,,1800,900,8100,679500,5400,83700,5400,0.229183166,0.114591583,1.031324246,86.51664506,0.687549497,10.65701721,0.687549497
Sixway Obs 1a,Sixway1,Sixway,1,F,SY,0,,35.60238,-91.00444,1/23/2017,1,1/23/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,1/23/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,120,NA,NA,8,51,10,20,14,5,8,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.15,6,,,560,NA,NA,8,101,10,20,18,5,8,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.15,6,,,0,0,379800,345600,4500,56700,0,0,0,48.35764797,44.00316782,0.572957914,7.219269721,0
Sixway Ran 1a,Sixway1,Sixway,0,F,SY,0,,35.60444,-91.00397,1/23/2017,1,1/23/2017,stubble,rice stubble,0.6,1,flooded field,NA,NA,NA,NA,0,0,NA,20,0.1,NA,NA,0.1,1,rice,0,0,harvested,1/23/2017,stubble,rice stubble,0.6,1,flooded field,NA,NA,NA,NA,0,0,NA,20,0.1,NA,NA,0.1,1,rice,0,0,harvested,,0,NA,NA,0,51,10,20,0,0,NA,51,1,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,13,0.5,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,240,NA,NA,8.25,101,10,20,6,8.25,8.25,107,2,13,0.5,7,1.75,NA,NA,NA,NA,NA,NA,10,1.125,20,2.25,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.2,3,,,0,0,374400,232650,49050,49500,65250,0,0,47.67009847,29.62192417,6.245241266,6.302537058,8.307889758
Sixway Obs 2a,Sixway2,Sixway,1,F,SY,0,,35.60035,-91.01051,2/3/2017,1,2/3/2017,natural,shrub,1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/3/2017,natural,shrub,1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,260,NA,NA,8,2,4,6.5,9,5,8,11,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,450,NA,NA,8,5,6,9,21,5,8,26,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,0,0,379800,345600,4500,56700,0,0,0,48.35764797,44.00316782,0.572957914,7.219269721,0
Sixway Ran 2a,Sixway2,Sixway,0,F,SY,0,,35.59855,-91.00983,2/3/2017,1,2/3/2017,wire,utility wire,7.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/3/2017,wire,utility wire,7.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,100,NA,NA,8,6,8.5,9,16,2,8,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.1,20,,,310,NA,NA,8,7,8.5,9,20,5,8,27,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.1,20,,,0,0,374400,232650,49050,49500,65250,0,0,47.67009847,29.62192417,6.245241266,6.302537058,8.307889758
Sixway Obs 3a,Sixway3,Sixway,1,F,SY,0,,35.60433,-91.01058,2/10/2017,1,2/10/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/10/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,200,NA,NA,8,5,8,18,4,8,8,9,2,1.75,0.25,1.25,0.25,NA,NA,NA,NA,NA,NA,1.5,0.25,3,0.5,3.5,0.5,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.5,0.5,7,,,750,NA,NA,8,5,8,18,11,8,8,16,2,1.75,0.25,1.25,0.25,NA,NA,NA,NA,NA,NA,1.5,0.25,3,0.5,3.5,0.5,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.5,0.5,7,,,0,0,379800,345600,4500,56700,0,0,0,48.35764797,44.00316782,0.572957914,7.219269721,0
