PointID,PointIDtied,BirdID,Use,Sex,Age,Dispersal,County,Latitude,Longitude,Date,Year,Date5,PerchType5,DetailPerchType5,PerchH5,Water5,WaterType5,Ditch1W5,Ditch1Dbelow5,Ditch2W5,Ditch2Dbelow5,DitchWavg5,DitchDbelowAvg5,WaterBodyArea5,FloodFieldArea5,Water1D5,Water2D5,Water3D5,WaterDavg5,Crops5,CropType5,Tilled5,Burned5,OtherFeatures5,Date11,PerchType11,DetailPerchType11,PerchH11,Water11,WaterType11,Ditch1W11,Ditch1Dbelow11,Ditch2W11,Ditch2Dbelow11,DitchWavg11,DitchDbelowAvg11,WaterBodyArea11,FloodFieldArea11,Water1D11,Water2D11,Water3D11,WaterDavg11,Crops11,CropType11,Tilled11,Burned11,OtherFeatures11,Date100,Wire100,LowWire100,TallWire100,WireAvg100,WoodyPerches100,WoodyAvg100,WoodyTall100,NonnatPerches100,NonnatAvg100,NonnatTall100,TotPerches100,Ditches100,Ditch1W100,Ditch1D100,Ditch2W100,Ditch2D100,Ditch3W100,Ditch3D100,Ditch4W100,Ditch4D100,Ditch5W100,Ditch5D100,DitchWavg100,DitchDavg100,DitchWtot100,DitchDtot100,Grass1W100,Grass1H100,Grass2W100,Grass2H100,Grass3W100,Grass3H100,Grass4W100,Grass4H100,Grass5W100,Grass5H100,Grass6W100,Grass6H100,ShortGrass100,TallGrass100,GrassHdiff250,GrassWavg100,GrassHavg100,GrassWtot100,Notes100,Date250,Wire250,LowWire250,TallWire250,WireAvg250,WoodyPerches250,WoodyAvg250,WoodyTall250,NonnatPerches250,NonnatAvg250,NonnatTall250,TotalPerches250,Ditches250,Ditch1W250,Ditch1D250,Ditch2W250,Ditch2D250,Ditch3W250,Ditch3D250,Ditch4W250,Ditch4D250,Ditch5W250,Ditch5D250,DitchWavg250,DitchDavg250,DitchWtot250,DitchDtot250,Grass1W250,Grass1H250,Grass2W250,Grass2H250,Grass3W250,Grass3H250,Grass4W250,Grass4H250,Grass5W250,Grass5H250,Grass6W250,Grass6H250,ShortGrass250,TallGrass250,GrassHdiff250,GrassWavg250,GrassHavg250,GrassWtot250,Notes250,Data Questions,Corn,Cotton,Rice,Soybean,Fallow/Idle Cropland,Developed,Forested,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Maddy Ran 3a,Maddy3,Maddy,0,F,SY,,,35.69926,-90.83775,2/3/2017,1,2/3/2017,natural,shrub,1.2,1,ditch,8,2,NA,NA,8,2,NA,NA,0.1,NA,NA,0.1,0,none,NA,NA,NA,2/3/2017,natural,shrub,1.2,1,ditch,8,2,NA,NA,8,2,NA,NA,0.1,NA,NA,0.1,1,rice,1,0,harvested rice,,70,NA,NA,6.25,9,2,5,4,4,8,13,2,8,2,8,0.75,NA,NA,NA,NA,NA,NA,8,1.375,16,2.75,7,0.25,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.15,11,,,215,NA,NA,6.25,20,5,17,9,5,8,29,2,8,2,8,0.75,NA,NA,NA,NA,NA,NA,8,1.375,16,2.75,7,0.25,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.15,11,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 4a,Maddy4,Maddy,1,F,SY,,,35.69565,-90.83519,2/10/2017,1,2/10/2017,natural,shrub,1.75,1,ditch,5,1.25,NA,NA,5,1.25,NA,NA,0.08,NA,NA,0.08,0,none,NA,NA,NA,2/10/2017,natural,shrub,1.75,1,ditch,5,1.25,NA,NA,5,1.25,NA,NA,0.08,NA,NA,0.08,0,none,NA,NA,NA,,200,NA,NA,7,3,1.75,2.25,3,8,8,6,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,500,NA,NA,7,6,1.75,2.25,6,8,8,12,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 4a,Maddy4,Maddy,0,F,SY,,,35.69611,-90.83525,2/10/2017,1,2/10/2017,stubble,rice stubble,0.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,2/10/2017,stubble,rice stubble,0.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,190,NA,NA,7,3,1.75,2.25,3,8,8,6,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,490,NA,NA,7,6,1.75,2.25,3,8,8,9,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 5a,Maddy5,Maddy,1,F,SY,,,35.6955,-90.83912,2/19/2017,1,2/19/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,2/19/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,,300,NA,NA,7,5,3,5,4,6,8,9,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,750,NA,NA,7,11,3,5,6,6,8,17,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 5a,Maddy5,Maddy,0,F,SY,,,35.69511,-90.8396,2/19/2017,1,2/19/2017,natural,dirt mound,0.05,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,2/19/2017,natural,dirt mound,0.05,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,,160,NA,NA,7,7,3,5,5,6,8,12,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,1,0.5,5.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,680,NA,NA,7,14,3,5,8,6,8,22,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 6a,Maddy6,Maddy,1,F,SY,,,35.69665,-90.83856,2/22/2017,1,2/22/2017,wire,utility wire,6,1,ditch,7,2,NA,NA,7,2,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,NA,2/22/2017,wire,utility wire,6,1,ditch,7,2,NA,NA,7,2,NA,NA,0.3,NA,NA,0.3,1,rice,0,1,semi-tilled,,200,NA,NA,6.25,2,1.25,1.5,4,4,8,6,1,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,8,0.75,8,0.75,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.05,4,,,790,NA,NA,7,9,2,4,8,5,8,17,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 6a,Maddy6,Maddy,0,F,SY,,,35.69709,-90.83804,2/22/2017,1,2/22/2017,stubble,rice stubble,0.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,semi-tilled,2/22/2017,stubble,rice stubble,0.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,semi-tilled,,190,NA,NA,7,1,2,2,2,8,8,3,1,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,8,0.75,8,0.75,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.05,4,,,450,NA,NA,7,6,2,3,7,6,8,13,2,8,0.75,8,2,NA,NA,NA,NA,NA,NA,8,1.375,16,2.75,4,0.05,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.275,11,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Michelle Obs 1a,Michelle1,Michelle,1,F,ASY,0,,35.56775,-90.90228,1/23/2017,1,1/23/2017,wire,utility wire,9,1,ditch,2.5,0.3,NA,NA,2.5,0.3,NA,NA,1.25,NA,NA,1.25,0,none,NA,NA,NA,1/23/2017,wire,utility wire,9,1,ditch,2.5,0.3,2,0.25,2.25,0.275,NA,NA,1.25,0.2,NA,0.725,0,none,NA,NA,NA,,285,NA,NA,11.5,4,18,18,33,3,11.5,37,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,585,NA,NA,11.5,48,18,20,38,3,11.5,86,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,0,0,386100,315900,0,81000,2700,0,0,49.15978905,40.22164559,0,10.31324246,0.343774749
Michelle Ran 1a,Michelle1,Michelle,0,F,ASY,0,,35.56802,-90.90227,1/23/2017,1,1/23/2017,wire,utility wire,11.5,1,ditch,2.5,0.25,NA,NA,2.5,0.25,NA,NA,0.08,NA,NA,0.08,1,rice,0,0,harvested,1/23/2017,wire,utility wire,11.5,1,ditch,2.5,0.25,2.5,0.15,2.5,0.2,NA,NA,0.08,0.19,NA,0.135,1,rice,0,0,harvested,,285,NA,NA,11.5,0,0,NA,17,3,11.5,17,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,585,NA,NA,11.5,44,18,20,26,3,11.5,70,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,0,0,468000,225900,0,84600,2700,0,0,59.58762309,28.7624873,0,10.77160879,0.343774749
Michelle Obs 2a,Michelle2,Michelle,1,F,ASY,0,,35.56734,-90.90231,1/30/2017,1,1/30/2017,wire,utility wire,8,1,ditch,2.25,0.5,NA,NA,2.25,0.5,NA,NA,0.09,NA,NA,0.09,0,none,NA,NA,NA,1/30/2017,wire,utility wire,8,1,ditch,2.25,0.5,NA,NA,2.25,0.5,NA,NA,0.09,NA,NA,0.09,1,soy,1,0,NA,,285,NA,NA,11.5,4,16,18,33,3,11.5,37,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,585,NA,NA,11.5,78,16,20,38,3,11.5,116,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,0,0,386100,315900,0,81000,2700,0,0,49.15978905,40.22164559,0,10.31324246,0.343774749
Michelle Ran 2a,Michelle2,Michelle,0,F,ASY,0,,35.56558,-90.90392,1/30/2017,1,1/30/2017,natural,shrub,2.5,1,ditch,11,2,NA,NA,11,2,NA,NA,0.25,NA,NA,0.25,0,none,NA,NA,NA,1/30/2017,natural,shrub,2.5,1,ditch,11,2,NA,NA,11,2,NA,NA,0.25,NA,NA,0.25,1,soy,1,0,NA,,180,NA,NA,11.5,51,10,8,2,11.5,11.5,53,2,11,2,1.25,0.1,NA,NA,NA,NA,NA,NA,6.125,1.05,12.25,2.1,6,0.15,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.175,12,,,180,NA,NA,11.5,90,10,8,2,11.5,11.5,92,2,11,2,1.25,0.1,NA,NA,NA,NA,NA,NA,6.125,1.05,12.25,2.1,6,0.15,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.175,12,,,0,0,468000,225900,0,84600,2700,0,0,59.58762309,28.7624873,0,10.77160879,0.343774749
Michelle Obs 3a,Michelle3,Michelle,1,F,ASY,0,,35.56731,-90.90177,2/10/2017,1,2/10/2017,natural,tree,6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/10/2017,natural,tree,6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,275,NA,NA,11.5,4,16,18,27,3,11.5,31,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,575,NA,NA,11.5,38,16,20,38,3,11.5,76,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,0,0,386100,315900,0,81000,2700,0,0,49.15978905,40.22164559,0,10.31324246,0.343774749
Michelle Ran 3a,Michelle3,Michelle,0,F,ASY,0,,35.56549,-90.90048,2/10/2017,1,2/10/2017,natural,tree,3.5,1,ditch,6,2.75,NA,NA,6,2.75,NA,NA,0.15,NA,NA,0.15,0,none,NA,NA,NA,2/10/2017,natural,tree,3.5,1,ditch,9,2.75,NA,NA,9,2.75,NA,NA,0.15,NA,NA,0.15,0,none,NA,NA,NA,,180,NA,NA,11.5,51,6,12,2,5.5,11.5,53,2,9,2.75,1.25,0.1,NA,NA,NA,NA,NA,NA,5.125,1.425,10.25,2.85,6,0.2,6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.2,12,,,700,NA,NA,11.5,101,10,20,13,10,11.5,114,2,9,2.75,1.25,0.1,NA,NA,NA,NA,NA,NA,5.125,1.425,10.25,2.85,6,0.15,6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.15,12,,,0,0,468000,225900,0,84600,2700,0,0,59.58762309,28.7624873,0,10.77160879,0.343774749
Michelle Obs 4a,Michelle4,Michelle,1,F,ASY,0,,35.56781,-90.90227,2/18/2017,1,2/18/2017,wire,utility wire,8.6,1,ditch,2.5,0.15,NA,NA,2.5,0.15,NA,NA,0.12,NA,NA,0.12,0,none,NA,NA,NA,2/18/2017,wire,utility wire,8.6,1,ditch,2.5,0.15,NA,NA,2.5,0.15,NA,NA,0.12,NA,NA,0.12,0,none,NA,NA,NA,,285,NA,NA,11.5,4,18,18,33,3,11.5,37,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,585,NA,NA,11.5,48,18,20,38,3,11.5,86,2,2.25,0.4,2.5,0.4,NA,NA,NA,NA,NA,NA,2.375,0.4,4.75,0.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,0,0,386100,315900,0,81000,2700,0,0,49.15978905,40.22164559,0,10.31324246,0.343774749
Michelle Ran 4a,Michelle4,Michelle,0,F,ASY,0,,35.56693,-90.90365,2/18/2017,1,2/18/2017,stubble,rice stubble,0.08,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,2/18/2017,stubble,rice stubble,0.08,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,305,NA,NA,11.5,101,10,20,26,3,11.5,127,3,2.25,0.4,2.5,0.4,11,2,NA,NA,NA,NA,5.25,0.933333333,15.75,2.8,20,0.25,20,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.25,40,,,0,0,468000,225900,0,84600,2700,0,0,59.58762309,28.7624873,0,10.77160879,0.343774749
Sixway Obs 1a,Sixway1,Sixway,1,F,SY,0,,35.60238,-91.00444,1/23/2017,1,1/23/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,1/23/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,120,NA,NA,8,51,10,20,14,5,8,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.15,6,,,560,NA,NA,8,101,10,20,18,5,8,119,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,6,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.15,6,,,0,0,379800,345600,4500,56700,0,0,0,48.35764797,44.00316782,0.572957914,7.219269721,0
Sixway Ran 1a,Sixway1,Sixway,0,F,SY,0,,35.60444,-91.00397,1/23/2017,1,1/23/2017,stubble,rice stubble,0.6,1,flooded field,NA,NA,NA,NA,0,0,NA,20,0.1,NA,NA,0.1,1,rice,0,0,harvested,1/23/2017,stubble,rice stubble,0.6,1,flooded field,NA,NA,NA,NA,0,0,NA,20,0.1,NA,NA,0.1,1,rice,0,0,harvested,,0,NA,NA,0,51,10,20,0,0,NA,51,1,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,13,0.5,13,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,240,NA,NA,8.25,101,10,20,6,8.25,8.25,107,2,13,0.5,7,1.75,NA,NA,NA,NA,NA,NA,10,1.125,20,2.25,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.2,3,,,0,0,374400,232650,49050,49500,65250,0,0,47.67009847,29.62192417,6.245241266,6.302537058,8.307889758
Sixway Obs 2a,Sixway2,Sixway,1,F,SY,0,,35.60035,-91.01051,2/3/2017,1,2/3/2017,natural,shrub,1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/3/2017,natural,shrub,1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,260,NA,NA,8,2,4,6.5,9,5,8,11,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,450,NA,NA,8,5,6,9,21,5,8,26,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,0,0,379800,345600,4500,56700,0,0,0,48.35764797,44.00316782,0.572957914,7.219269721,0
Sixway Ran 2a,Sixway2,Sixway,0,F,SY,0,,35.59855,-91.00983,2/3/2017,1,2/3/2017,wire,utility wire,7.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/3/2017,wire,utility wire,7.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,100,NA,NA,8,6,8.5,9,16,2,8,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.1,20,,,310,NA,NA,8,7,8.5,9,20,5,8,27,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,20,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,20,0.1,20,,,0,0,374400,232650,49050,49500,65250,0,0,47.67009847,29.62192417,6.245241266,6.302537058,8.307889758
Sixway Obs 3a,Sixway3,Sixway,1,F,SY,0,,35.60433,-91.01058,2/10/2017,1,2/10/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/10/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,200,NA,NA,8,5,8,18,4,8,8,9,2,1.75,0.25,1.25,0.25,NA,NA,NA,NA,NA,NA,1.5,0.25,3,0.5,3.5,0.5,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.5,0.5,7,,,750,NA,NA,8,5,8,18,11,8,8,16,2,1.75,0.25,1.25,0.25,NA,NA,NA,NA,NA,NA,1.5,0.25,3,0.5,3.5,0.5,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.5,0.5,7,,,0,0,379800,345600,4500,56700,0,0,0,48.35764797,44.00316782,0.572957914,7.219269721,0
Sixway Ran 3a,Sixway3,Sixway,0,F,SY,0,,35.60408,-91.01094,2/10/2017,1,2/10/2017,natural,tree,2,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,2/10/2017,natural,tree,2,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,290,NA,NA,8,5,8,18,4,8,8,9,2,1.75,0.25,1.25,0.25,NA,NA,NA,NA,NA,NA,1.5,0.25,3,0.5,3.5,0.5,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.5,0.5,7,,,750,NA,NA,8,5,8,18,15,8,8,20,2,1.75,0.25,1.25,0.25,NA,NA,NA,NA,NA,NA,1.5,0.25,3,0.5,3.5,0.5,3.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.5,0.5,7,,,0,0,374400,232650,49050,49500,65250,0,0,47.67009847,29.62192417,6.245241266,6.302537058,8.307889758
Sixway Obs 4a,Sixway4,Sixway,1,F,SY,0,,35.60023,-91.0106,2/18/2017,1,2/18/2017,anthropogenic,farm equipment,1.75,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/18/2017,anthropogenic,farm equipment,1.75,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,260,NA,NA,8,2,4,6.5,9,5,8,11,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,450,NA,NA,8,5,6,9,21,5,8,26,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,0,0,379800,345600,4500,56700,0,0,0,48.35764797,44.00316782,0.572957914,7.219269721,0
Sixway Ran 4a,Sixway4,Sixway,0,F,SY,0,,35.60066,-91.01054,2/18/2017,1,2/18/2017,wire,utility wire,6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,2/18/2017,wire,utility wire,6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,,260,NA,NA,8,1,1.5,1.5,7,5,8,8,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,450,NA,NA,8,2,5,8,22,5,8,24,1,1.25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,1.25,0.25,1.25,0.25,25,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,25,0.25,25,,,0,0,374400,232650,49050,49500,65250,0,0,47.67009847,29.62192417,6.245241266,6.302537058,8.307889758
Toad Obs 1a,Toad1,Toad,1,F,SY,,,35.65152,-90.61554,2/9/2017,1,2/9/2017,natural,tree,3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,2/9/2017,natural,tree,3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,none,NA,NA,NA,,200,NA,NA,7.2,51,2.5,3.5,4,6,7.2,55,2,4.5,1.75,2.25,0.5,NA,NA,NA,NA,NA,NA,3.375,1.125,6.75,2.25,6,0.2,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,4.5,0.2,9,,,500,NA,NA,7.2,101,2.5,10,7,7.2,7.2,108,2,4.5,1.75,2.25,0.5,NA,NA,NA,NA,NA,NA,3.375,1.125,6.75,2.25,6,0.2,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,4.5,0.2,9,,,900,1800,698400,36000,2700,42300,0,0.114591583,0.229183166,88.9230683,4.583663315,0.343774749,5.385804395,0
Toad Ran 1a,Toad1,Toad,0,F,SY,,,35.65229,-90.61825,2/9/2017,1,2/9/2017,stubble,rice stubble,0.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,2/9/2017,stubble,rice stubble,0.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,2700,0,541350,202950,900,36900,0,0.343774749,0,68.92683709,25.84040194,0.114591583,4.698254898,0
